Tenant,Eigenvector
GOVERNMENT CENTER,0.002255160912551432
AURORA DIAMOND,0.002253505991780366
GINZY HEALTHYFOODPRODUCT,0.0022486796673044773
CSC,0.002231233598518969
GOOD GOODS,0.0022097519871951475
Bkkayy,0.002209751987195142
HATCHIMALS,0.002207981866958048
Underdome,0.002205922236566874
MAKOTO AND MISTER ROBOT,0.0022053856669477932
LUXURYหมอนโรงแรม6ดาว,0.0021992895574883026
KUMO LAB,0.002191221199869502
MATTER MAKERS,0.0021909552488542016
KRUA MUANG VE LAO-YUAN,0.0021561720014853067
SOM,0.002147675950128031
MERREZ'CA,0.00213161279669386
CASE TOWN,0.0021224106558728572
YUEN KEE,0.002122410655872856
ALLDAY SHOES,0.0021198825290393527
SUSHI EXPRESS,0.0021148685447908637
THE TOUCH WELLNESS,0.0021074508548534635
HI SHIELD,0.002100567507726989
MOBILE PHONE,0.002069725055289893
LOTTERY,0.002061055514868672
AT MEDICAL CLINIC,0.00205621312666887
LUNVO,0.0020532801356352446
WG,0.0020448132702983388
URBAN SENSES,0.002042664498091138
WELB BABY MAT,0.0020414506917174656
ตำหนักทอง ๕,0.0020413196353717368
MAMSA,0.002040474320943987
KITTIN,0.002024229206172598
PHONE HOUSE,0.002013966441514008
O SPORTSWEAR,0.0020126794728465847
ก๋วยเตี๋ยวเรือหลานตาเพียร,0.0020057115464701077
FOREVER FLAWLESS,0.001988541576118128
MONOBO,0.0019872440476130463
YING MOBILE,0.001979050420261249
HONAJI RAMEN,0.0019698575144523034
SIAM MAGNET,0.0019584005195973433
C P S,0.0019552235764471095
CHRISTSIANO,0.00195391812866061
CHARMING,0.0019527765728367748
EARTH,0.0019380346865914466
หอแว่น,0.0019357777738452642
MYEONGRYUN JINSA GALBI,0.0019261803785711252
KAREN,0.0019160737777067153
INFINITY CLINIC,0.0019043296905073288
OPPO SERVICE,0.0018988968410697368
baan cake by nunan,0.0018945795913428724
BOARD GAME EVERYDAY CAFE,0.001893572031528256
GOOD TIME,0.0018920344861914533
JN STUDIO,0.001880904687196393
L'CLINIC,0.001865925061251392
PIM@POST,0.0018634838841027996
BUAKAWGALLERY,0.0018617232652595544
FLASH NAIL,0.0018383991533526324
KYO ROLL EN - CAFE' & MEAL,0.0018381438782712936
HASUL,0.0018381438782712931
CHABA NAILS & EYELASHES PRO,0.0018381438782712923
MINKKI ICE CREAM  TEA  BINGSU,0.0018358154148860007
LORPOR,0.0018288364174298551
VIRGIN ACTIVE HEALTH CLUBS,0.0018234580603261855
SF BRANDNAME,0.001812063587526322
SHOE BAR,0.0018057754143285922
SEOULSHIRTS,0.0017875375803946348
Pornmaya,0.0017778324709587625
KEDMA COSMETIC,0.001768759038294632
SWAN,0.0017644635215700488
SIGNATURE P,0.0017644635215700462
keychron,0.0017643580625771745
GONG CHA,0.0017602030950269964
EYELINK OPTIC,0.001755910311920089
IT CITY MOBILE,0.001753116638453761
PENGUIN KNIGHT,0.001737569271666232
PLOYRADA CLINIC,0.0017357124287876308
MILLI,0.0017326695902779383
LUCKY,0.001708304936562493
EVERYTIME BY NUMSHA,0.0017057828351616541
BRUTUS SPA THAILAND,0.0017022015530541669
TAN TAN,0.0016948253048630732
NINETIES,0.0016909689518129368
THE LAB,0.0016882471497684088
BELUGA,0.0016865167388321158
LEMBIC,0.0016848074052323943
SMOOTH LIFE,0.0016733422549782284
QQ HEALTHY DESSERT,0.0016705854320786082
CHOI'S TAEKWONDO,0.0016619600116364484
KUMO CREATIVE STUDIO BY CLAYWORKS,0.0016619600116364447
THE RITZ CLINIC,0.0016603661554852036
เบิร์นบุษบา,0.0016559979819938048
MIRUKU PAN-YA,0.0016559979819938035
GEMS HERITAGE,0.0016559979819938024
COMMON STUDIO,0.0016545788228485047
REST N GO เก้าอี้นวด,0.0016516613702613032
GINGER FARM KITCHEN,0.0016471121942662004
ปอก-โท-สับ,0.0016385090994280457
NOBICHA,0.0016382107639475257
BELLE SOCKS,0.0016288119070976999
KA-NOM,0.0016261575811174218
Eco Ring บริการรับซื้อสินค้า,0.0016161033441946136
ING TARN THAI MASSAGE,0.001603588342443115
SLC CLINIC,0.001590286121274365
SUNRISE TACOS,0.0015763408731780395
HELLO MOBILE,0.0015727777364160068
เยาวราชกรุงเทพ,0.001566524631697625
LITTLE TOYS,0.0015572383165275861
Hair's Place,0.001550170107416174
MUDEE,0.0015463061193789732
OISHI BIZTORO,0.0015448664638737634
CURLY CUT,0.0015443953508071132
KIDS NINETY9,0.0015304782106241432
embroidererbangkok,0.0015250109837076763
TOMORROW,0.0015115897873021326
YOGURT LAND,0.0014993511901940934
อันเกิม อันก๋า,0.0014993511901940928
SUSHI HIRO,0.0014979165839220001
SFX CINEMA,0.001493694373832912
MILALA HANDMADE,0.0014833363038087375
FOOD PATIO,0.0014687019762863016
HAIR D'CRAFT,0.0014644061232700696
TADA,0.0014560701913850658
HOKA,0.001443806245597446
KENNETH COLE,0.0014438062455974453
GEOX,0.0014438062455974442
O&B,0.0014438062455974434
PLAY SOUND,0.001439801612903882
หมูปิ้งนมสด,0.001432592768117389
NXN TECHNOLOGY,0.0014306481915905586
SAEMAEUL EXPRESS,0.0014192143766067786
WATAPO,0.001400010341120684
SANTAFE STEAK HOUSE,0.0013856173121876924
KROTON,0.0013817564353888812
PAUL SMITH,0.0013666409801063916
FRESH ME,0.001353204363241776
ORIK STREETWEAR,0.0013413624496881886
WISH WELL PHARMACY,0.0013346261903727863
MR. BAG FIX,0.0013310462361142117
CHU'TY,0.0013281665795393848
VAN SERVICE,0.0013250322604613101
LUCKY PHONE,0.001312965399527826
I SERVICE,0.0013036222393797933
BEARBRICK,0.0012984001336308014
LAPAIRE JEWELRY,0.0012984001336308014
RE IT,0.001297611143380402
BUASUWAN,0.0012632113672654426
ZHANG LIANG,0.0012492495810871545
MARRY GEMS,0.0012477794588133116
LAMUN,0.0012477794588133106
I SMART,0.001247395598585752
CITY CHAIN,0.001241345034257287
POLAMAI,0.0012247707782802543
IKON,0.0012094056817544266
LAMCHAROEN SEAFOOD,0.0011925225313996052
YAOWARAJ KRUNGTHEP,0.0011925225313996046
KOO HOO DIARY,0.00119029131300142
P PROM,0.0011436072995346747
BOOMERANG,0.0011261765657971476
MOKARU CHOUX,0.0011068328722419734
SNOOWING,0.001089387762981079
WARDROBE MINISTRY,0.0010866081690699312
TOPOLOGIE,0.0010866081690699275
HIKINIKU TO COME,0.0010866081690699256
LEILA AMULETS,0.0010866081690699245
RALLY MOVEMENT,0.0010866081690699225
STANLEY,0.0010866081690699223
SPORTY & RICH,0.0010866081690699217
JONGJAROEN,0.0010820362537650118
PLERNJAI,0.0010820362537650107
OCYCO,0.001052635043460475
FUNDAO,0.0010223126410987531
OMAKASE DON BY TEPPEN,0.0010223126410987514
LOHM,0.001000544587840415
ARTEPOLE,0.0009596886718683804
MIRABANGKOK,0.0009485300377583929
JAYMART,0.0009400611590714143
BEACHE ATS,0.0009081133577049379
MINIBOX LOCKER,0.000904064711425773
NICHIWORLD,0.000862065713619569
KENZO,0.0008580158957141954
BOSS,0.0008580158957141944
KATE SPADE,0.0008405099198955835
SINCHAIHUA,0.0007859895510894041
MIZUNO,0.0007080064267817917
WANGWAN,0.0006899498872413937
TEVA / GOODR,0.0006856527558678124
KIEHL'S,0.0006855683200759211
VICTORINOX,0.0006801989228528466
VALUE PLUS CURRENCY EXCHANGE,0.0006773415475684311
AIS SHOP BY PARTNER,0.0006707750606993076
PRIMESWIM,0.0006602104605819835
REPLEAT SPECIAL,0.0006602104605819835
LULULEMON,0.0006602104605819818
REPLEAT BAGS,0.0006602104605819806
SOUTHERN COFFEE,0.0006601572786344712
@ NAIL,0.0006394183587842251
%ARABICA,0.0006129943431690974
BEAUTY UNIQUE,0.0006048574048359181
bana playa,0.0006017887516677296
AROME BKK,0.0006017887516677288
NARAYA,0.0006001997885629376
O-li-no,0.0005942972674584524
ROVING  FOX,0.0005758604051373747
BOTTOMLESS,0.0005650633903453866
LEISURE PROJECTS,0.0005629968243423022
COMMA AND SHOPPING BAG,0.0005629968243423008
KNIT.CIRCLE,0.0005629968243423008
FLUFFLY OMELET,0.0005629968243423005
DONTRUSH,0.0005629968243422999
CALM OUTDOOR,0.0005629968243422997
REN,0.0005629968243422996
KINTO,0.0005629968243422991
OMG BY SODA,0.000562996824342299
LAC.COLLECTION,0.0005629968243422984
HEX'A JEWELRY,0.000562996824342298
COMMA AND,0.0005629968243422975
BLACKDOGBKK,0.0005629968243422973
KUKU,0.0005629968243422973
COMMON UNTIL,0.000562996824342297
MUVA,0.000562996824342297
NANA JITTANG,0.000562996824342296
TYMESCENTS,0.0005629968243422951
CARISA,0.0005629968243422946
MEMORIESBRAND,0.000562996824342294
BIG CAMERA GALLERIA,0.0005505558794538605
ODDINARY,0.0005232016105983724
Troops,0.00047482534225014766
ADIDAS FACTORY OUTLET,0.00038591406345412786
TUMI,0.0003754398554656999
MIRA MADISON,0.0003705068823512611
