name,type,categories,floors,external_id,location_id
LOFT 81,store,Fashion & Accessories,,508cc422-fed5-5b64-ab68-7c01cadf99ee,el_67ffc9e1140478e1db1e52ea
THE SPELL CLINIC,store,Health & Beauty,,3ec2e7b8-e115-50cd-b6ef-14be36b43a9d,el_67ffc9e1140478e1db1e52eb
HANG,store,Food & Beverage,,cb01be32-e77c-5157-80fa-2b803adf048b,el_67ffc9e1140478e1db1e52ec
LPG_JB_Siver เครื่องเงิน,store,Fashion & Accessories,,3a6a3c41-251c-52a5-86d9-f6f527112c5b,el_67ffc9e1140478e1db1e52ed
PRADAP,store,Fashion & Accessories,,914b867c-0d78-534f-925f-82e1b3105157,el_67ffc9e1140478e1db1e52ee
LEMONY,store,Home & Décor,,7b412f53-cd8c-5a27-a616-9f1712ff9198,el_67ffc9e1140478e1db1e52ef
AKA,store,Food & Beverage,,b253be18-9347-524d-9399-bd682138b803,el_67ffc9e1140478e1db1e52f0
JUBILEE,store,Fashion & Accessories,,52c065d0-c596-59bf-89ea-ae7ff5460caf,el_67ffc9e1140478e1db1e52f1
CC-OO,store,Fashion & Accessories,,c3e83959-c219-5a0a-9dc0-5b1720f3dc85,el_67ffc9e1140478e1db1e52f2
SIPA RELAXING MASSAGE,store,Health & Beauty,,d1d917bd-ebdf-53d7-9e53-23bca6afdc70,el_67ffc9e1140478e1db1e52f4
ESAN SAPP,store,Food & Beverage,,68376754-4f10-5f89-90cc-cd52cc2cc8db,el_67ffc9e1140478e1db1e52f5
BANANA,store,Technology,,a3588df4-5c5d-5980-bac1-ef46c2b7ed0a,el_67ffc9e1140478e1db1e52f6
BANANA MOBILE,store,Technology,,41bd77f8-4feb-5363-a7b8-6e21d536ebd2,el_67ffc9e1140478e1db1e52f7
KRUNGSRI FIRST CHOICE,store,Bank & ATM,,2fa982a7-46fb-5a41-8ab0-418ddd8906f7,el_67ffc9e1140478e1db1e52f8
WITH IT,store,Fashion & Accessories,,27921940-9070-5bb4-8349-146fe03dfd75,el_67ffc9e1140478e1db1e52f9
ROBINSON DEPARTMENT STORE,store,Central Department Store,,58d95d1f-cbef-5459-9c3b-189a8cc3fc1b,el_67ffc9e1140478e1db1e52fa
GOVERNMENT HOUSING BANK,store,Bank & ATM,,d4655b3a-60bd-53b3-89ea-9ee6bc943185,el_67ffc9e1140478e1db1e52fb
LOTTERRY NAMCHOK,store,Others,,70b0011a-a823-5cbc-ac02-b80ad2923f5e,el_67ffc9e1140478e1db1e52fc
