Source,Target,Weight,Floor,Category
KUAYTEAWRERVOYVAY,Central Chaengwattana,1,6F,Food & Beverage
KUMO CREATIVE STUDIO BY CLAY WORK,Central Chaengwattana,1,7F,Services & Education
KUMPOON,Central Chaengwattana,1,1F,Food & Beverage
KYO ROLL EN,Central Chaengwattana,1,5F,Food & Beverage
LA GRÂCE CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
LABX,Central Chaengwattana,1,3F,Beauty & Wellness
LACOSTE,Central Chaengwattana,1,1F,Fashion & Apparel
LAEM CHAROEN SEAFOOD,Central Chaengwattana,1,6F,Food & Beverage
LAO YUAN,Central Chaengwattana,1,5F,Food & Beverage
LAOYUANBYTUMMUA,Central Chaengwattana,1,6F,Food & Beverage
LENS & TIME,Central Chaengwattana,1,3F,Fashion & Apparel
LENSKART,Central Chaengwattana,1,GF,Fashion & Apparel
LER CLAIRE CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
LIVIA BY MONTIP,Central Chaengwattana,1,2F,Fashion & Apparel
LUCKY,Central Chaengwattana,1,4F,Technology & Electronics
MAESRIRUEN,Central Chaengwattana,1,5F,Food & Beverage
MAMA ACCESSORIES,Central Chaengwattana,1,4F,Technology & Electronics
MAMA SERVICE,Central Chaengwattana,1,4F,Technology & Electronics
MATH TALENT BY DR. YING,Central Chaengwattana,1,7F,Services & Education
MFC ASSET MANAGEMENT PUBLIC COMPANY LIMITED,Central Chaengwattana,1,4F,Bank & Financial Services
MIDNIGHTGAITON,Central Chaengwattana,1,6F,Food & Beverage
MIKI MIKI,Central Chaengwattana,1,3F,Lifestyle & Specialty
MISTER DONUT,Central Chaengwattana,1,5F,Food & Beverage
MK RESTAURANT,Central Chaengwattana,1,5F,Food & Beverage
MO-MO-PARADISE,Central Chaengwattana,1,6F,Food & Beverage
MODERN AIR,Central Chaengwattana,1,3F,Lifestyle & Specialty
MOLTO,Central Chaengwattana,1,GF,Food & Beverage
MONOTONE,Central Chaengwattana,1,2F,Fashion & Apparel
MONTIPA,Central Chaengwattana,1,1F,Fashion & Apparel
MOSHI MOSHI,Central Chaengwattana,1,3F,Lifestyle & Specialty
MOTTA,Central Chaengwattana,1,2F,Fashion & Apparel
MOYU MEAW,Central Chaengwattana,1,GF,Food & Beverage
MR. SHAKE,Central Chaengwattana,1,GF,Food & Beverage
MR. DIY,Central Chaengwattana,1,GF,Lifestyle & Specialty
MR.SURE,Central Chaengwattana,1,3F,Lifestyle & Specialty
MTS GOLD แม่ทองสุก,Central Chaengwattana,1,1F,Fashion & Apparel
MUJI,Central Chaengwattana,1,2F,Lifestyle & Specialty
MUSIC STANDARD,Central Chaengwattana,1,4F,Lifestyle & Specialty
MY WAY,Central Chaengwattana,1,4F,Technology & Electronics
N.G. MOBILE,Central Chaengwattana,1,4F,Technology & Electronics
