name,type,categories,floors,external_id,location_id
ROMRAWIN CLINIC,store,Health & Beauty,,2b2f7308-b240-5a21-8523-430d81d7fa31,el_69727bb32536810001823e8f
MEGA NAILS SPA,store,Health & Beauty,,618b6e08-741d-5cd7-83ef-6d0a95f30d5f,el_69727bb32536810001823e90
JUNG SAEM MOOL,store,Health & Beauty,,2ab4d721-d796-596c-931f-418e5086f8f8,el_69727bb32536810001823e97
MUJI,store,Home & Décor,,5a3096f0-11e4-5e02-9214-9724496dcd36,el_69727bb32536810001823e99
BANANA,store,Technology,,eb43877d-f2ff-5294-bddb-a8693815fa0d,el_69727bb32536810001823e9a
O SPORTSWEAR,store,Fashion & Accessories,,7bb7d052-700a-576a-af7a-34a2826a1ce3,el_69727bb32536810001823e9f
ILY,store,Fashion & Accessories,,c2919961-9de8-5359-ad35-1d050dc039ac,el_69727bb32536810001823ea0
MR.BIG,store,Home & Décor,,3dbe6762-1dd4-50a3-b12f-163cf2c52428,el_69727bb32536810001823ea1
TUNE MOBILE,store,Technology,,bad4e448-61b0-5e8d-aee6-2c40b8cb5bae,el_69727bb32536810001823ea2
PANDORA,store,Fashion & Accessories,,91804c20-b9d9-56cd-a376-da93198d1bfc,el_69727bb32536810001823ea3
NITIPON CLINIC,store,Health & Beauty,,4f38b706-16d6-5027-b4ef-f31234156a5f,el_69727bb32536810001823ea7
SARU PHONE,store,Technology,,c4236006-1d1b-5982-8568-47832a954685,el_69727bb32536810001823ead
MISTY MYNX,store,Fashion & Accessories,,ff42d007-eafc-5ff3-a362-0ee5b7d484a6,el_69727bb32536810001823eaf
CAFE AMAZON,store,Food & Beverage,,6ff8f744-5a56-545b-bcc8-026624e24bb5,el_69727bb32536810001823eb0
ORDER HOUSE,store,Food & Beverage,,418f4e7f-849a-5a14-be16-b851dd981707,el_69727bb32536810001823eb2
AES CLASS CLINIC,store,Health & Beauty,,ce904665-e545-5312-a3eb-68485014a94e,el_69727bb32536810001823eb3
B2S,store,Book & Stationeries,,4047e0cc-8b8a-5a9a-b02b-b38f4d3e5327,el_69727bb32536810001823eb5
COCO ICHIBANYA,store,Food & Beverage,,1ae0c4d5-8490-5cde-b399-3e581a490b98,el_69727bb32536810001823eb6
BOON TONG KEE,store,Food & Beverage,,fee82120-a08f-5671-bdfa-b40b6cfc47d9,el_69727bb32536810001823eb7
KYO ROLL EN - CAFE' & MEAL,store,Food & Beverage,,7ab5e49f-12a0-5b09-811d-9823d851bbf7,el_69727bb32536810001823eb8
MATH TALENT BY DR. YING,store,Edutainment,,6c2de73b-c384-50ca-bd55-ae77c2379d2e,el_69727bb32536810001823eb9
ธนาคารยูโอบีจำกัด (มหาชน),store,Bank & ATM,,9d77ce20-81e1-5ccb-afee-d144a4efbaa7,el_69727bb32536810001823ebb
TISCO BANK,store,Bank & ATM,,b60853da-7398-5282-ad61-ae3e96dd2e60,el_69727bb32536810001823ebf
THE BEST GEMS,store,Fashion & Accessories,,a3fd5677-899c-5623-8f22-efbc55456e14,el_69727bb32536810001823ec0
YAKINIKU LIKE,store,Food & Beverage,,27fe452c-6410-563d-92a6-09035b2c241c,el_69727bb32536810001823ec1
LELE JUICE BAR,store,Food & Beverage,,51c45be9-7ade-5fb9-990c-9034c5fc510e,el_69727bb32536810001823ec5
BIRKENSTOCK,store,Fashion & Accessories,,c6732cda-0645-5696-a7b5-b3177e713bb9,el_69727bb32536810001823ec6
SAEMAEUL,store,Food & Beverage,,4e05a7ea-c5cf-5e71-b9a5-c86017d76765,el_69727bb32536810001823ec9
CHONGDEE TEAHOUSE,store,Food & Beverage,,afb446f2-04be-5cd4-a3e9-5412024c1776,el_69727bb32536810001823eca
BEAUTRIUM,store,Health & Beauty,,a8deb293-8699-5b20-bbb6-7b3bbda03176,el_69727bb32536810001823ecb
CENTRAL DEPARTMENT STORE,store,Central Department Store,,dd6e451c-81e0-5713-8f9f-7d41427bdec3,el_69727bb32536810001823ecc
SEKI,store,Food & Beverage,,8389548b-2e07-55a5-82df-44b14f002184,el_69727bb32536810001823ecd
YAMAHA MUSIC SCHOOL,store,Edutainment,,c141714f-2f2c-5823-91e8-0f753a6ce555,el_69727bb32536810001823ece
STUDIO 7,store,Technology,,415e75cf-e93b-5e14-9abc-8c5aab4c93a4,el_69727bb32536810001823ecf
ORIENTAL PRINCESS X CUTE PRESS,store,Health & Beauty,,0aa973e4-3d00-5267-b225-2a39969b94a9,el_69727bb32536810001823ed4
RECYCLE DAY,store,Others,,17829f17-acaf-58e6-a7f4-ae00dfa80ca1,el_69727bb32536810001823ed5
APEX,store,Health & Beauty,,684e6d54-9bd1-579a-be75-8259b8447783,el_69727bb32536810001823ed7
KARUN THAI TEA,store,Food & Beverage,,82b57765-b38e-5741-a01c-13a33577b020,el_69727bb32536810001823ed8
TRUE INTERNET,store,Technology,,5e71d748-c1c0-5db2-8e0c-6b18792b744f,el_69727bb32536810001823eda
SOLSOT,store,Food & Beverage,,554f8233-a61d-5593-96aa-d6e74a641c96,el_69727bb32536810001823edd
BLANC EYELASH SALON TOKYO,store,Health & Beauty,,63bf95ae-5bc1-5d2e-9082-22d14468244f,el_69727bb32536810001823ede
DAIRY QUEEN,store,Food & Beverage,,e6c9c98c-76e4-5fee-8442-d7c18caf992e,el_69727bb32536810001823ee1
LIM LAO NGOW,store,Food & Beverage,,fdecd799-a369-511a-9a22-dd69191e0392,el_69727bb32536810001823ee3
TSURU UDON,store,Food & Beverage,,9ab16f2b-cdc6-5b3e-9149-0fda569bc08f,el_69727bb32536810001823ee4
UNATOTO,store,Food & Beverage,,34830d44-50f6-5d39-b1d2-823904edafc8,el_69727bb32536810001823ee6
MOSHI MOSHI,store,Home & Décor,,b3bbc1e7-f798-56b5-982a-fe0ef744e03a,el_69727bb32536810001823ee8
LT FISH RESTAURANT,store,Food & Beverage,,819a90b0-657c-5ab2-8aac-e904d511bd5b,el_69727bb32536810001823ee9
คำพูน,store,Food & Beverage,,495bead2-03ff-5d91-8d71-66245874ad7c,el_69727bb32536810001823eea
IKON,store,Fashion & Accessories,,5c6e965e-8216-5eeb-8630-fe27f56b538b,el_69727bb32536810001823eeb
WARAPORN SALAPAO,store,Food & Beverage,,3b4bcbe9-54dc-5a17-9ab9-b3885d3b1ddf,el_69727bb32536810001823eec
JAY MART,store,Technology,,e63ca618-ee18-582e-864b-8139f5cf9827,el_69727bb32536810001823eed
ธนาคารเกียรตินาคินภัทร,store,Bank & ATM,,f18815d7-740c-55eb-bc2c-17b5189138ab,el_69727bb32536810001823eee
DAILY PHONE,store,Technology,,052b4ae7-c84e-535f-9534-5b0301851c7c,el_69727bb32536810001823ef1
CREATE ION,store,Technology,,b09e90d8-581a-5f64-ac3f-faa4d489c9ed,el_69727bb32536810001823ef2
CENTRAL DEPARTMENT STORE,store,Central Department Store,,6143e324-9662-5a65-b536-9eb70db06a6d,el_69727bb32536810001823ef3
ร้านไปรษณีย์ไทย,store,General Service,,02befd00-68f3-5624-9aec-93a60769e082,el_69727bb32536810001823ef4
FIRST CLASS PRESCHOOL,store,Edutainment,,f81d6925-f044-5c00-afd3-27bcefdc633d,el_69727bb32536810001823ef6
EASY BUDDY,store,Food & Beverage,,867a85a5-3135-5398-881f-b8567b3e4761,el_69a06f922ed9cb0001cf0a70
THE A LIST,store,Fashion & Accessories,,169fe134-b240-56ec-9125-61d7ed97dda2,el_69a06f922ed9cb0001cf0a73
LABX,store,Health & Beauty,,93422ccf-8d66-5343-8226-69909b51695e,el_69a06f922ed9cb0001cf0a74
FASTSHIP,store,General Service,,a268aae1-0e04-5917-b816-896e6e072ac2,el_69a06f922ed9cb0001cf0a7e
AIS,store,Technology,,ad0cff9a-165c-5d7a-89e1-233f65419799,el_69a5b58e670d4c0001efdacf
AIS SERENADE,store,Technology,,d07530ac-9783-5afc-855a-8fb6bcbd0689,el_69a5b58e670d4c0001efdad0
WONDER PHOTO SHOP,store,General Service,,1ecdc47e-5901-5098-81f9-bb784d29b6ca,el_69a5b58e670d4c0001efdad1
JOURNAL,store,Health & Beauty,,56495ae7-9811-56d0-beb6-00024daeba8e,el_69aafb8e1c4f95000114b5c3
FOUR SEASONS,store,Food & Beverage,,c7cbadb6-4e52-5774-adf9-5681921e1aa7,el_69ca9fcb47f35b0001fde2d6
CENTRAL DEPARTMENT STORE,store,Central Department Store,,f34bcb3c-1502-51c6-92e5-593f1e54ae5d,el_69ca9fcb47f35b0001fde2d7
ไก่ทอง,store,Food & Beverage,,e864f5df-6e6b-541c-9ee6-41c6de833da5,el_69ca9fcb47f35b0001fde2d8
ATM KASIKORN BANK,store,Bank & ATM,,5af6fa50-709b-5177-b8e3-3df1efe2b82b,el_69cfe5b686f9a6000120d39c
KIKI MATCHA,store,Food & Beverage,,fe061e0f-620d-5f0d-993d-371778adfe37,el_69cfe5b686f9a6000120d3a8
SUSHIRO,store,Food & Beverage,,ac9d3a92-12b8-5eb7-9311-1682fb623f75,el_69e1094787d9bd000185fb4b
YOU&I SUKI,store,Food & Beverage,,2a3c9ea7-2099-5e75-b6d7-2f274a223dde,el_69e1094787d9bd000185fb4c
HOB STUDIOS,store,Fashion & Accessories,,90f447e5-9f1c-5cf6-8ea9-0841e141bb1a,el_6a3c00978b6ed8000188bb20
FOODPATIO,store,Food & Beverage,,8babe351-93da-5294-adae-0b4fb106ba62,el_6a3c00978b6ed8000188bb21
VIRGIN ACTIVE HEALTH CLUBS,store,Entertainment,,d76672bf-7f64-5300-89f5-156db79699b9,el_6a3c00978b6ed8000188bb22
HISO WATCH BOX,store,Technology,,99e44bcf-ff2b-55cf-9493-ff8a6ef87feb,el_6a3c00978b6ed8000188bb23
TPARTNER,store,Lifestyle,,87947cbb-5f9e-5f25-83ec-3ed08c4e5d56,el_6a3c00978b6ed8000188bb24
POTATO CORNER,store,Food & Beverage,,0e59361f-7497-518a-a5e0-784da536cf0a,el_6a3c00978b6ed8000188bb25
WG,store,Fashion & Accessories,,5235f092-2c16-589b-bbcd-85d60ea10905,el_6a3c00978b6ed8000188bb27
HAVAIANAS,store,Fashion & Accessories,,deb3fac7-6777-5069-ae82-2d05c052e7ad,el_6a3c00978b6ed8000188bb29
BRUSSELS FRIES,store,Food & Beverage,,0aefb8b6-1264-53d7-8ff3-dcae9abc809c,el_6a3c00978b6ed8000188bb2a
VIRGIN ACTIVE HEALTH CLUBS,store,Entertainment,,dba312ac-15d3-5f3e-b654-f49387425e4a,el_6a3c00978b6ed8000188bb2b
YUME MATCHA,store,Food & Beverage,,224d0ca0-1adb-55f3-a318-7841645b4399,el_6a3c00978b6ed8000188bb2c
BAIMIANG,store,Food & Beverage,,23216cbd-b876-5319-b0ca-ebb61d68e4d6,el_6a3c00978b6ed8000188bb2d
LALIL,store,Health & Beauty,,89218cc8-6138-5559-82b2-ff4c7cf7347b,el_6a3c00978b6ed8000188bb2f
NOO YOO,store,Fashion & Accessories,,e4d56e9c-8674-56ee-8e54-a69ce9081bfa,el_6a3c00978b6ed8000188bb30
BOSCH,store,General Service,,54e1aec4-6647-5653-8068-6b68235b80aa,el_6a3c00978b6ed8000188bb31
SOOD's,store,Food & Beverage,,40cae536-f764-5218-af3c-b6c7ed68d8ef,el_6a3c00978b6ed8000188bb32
V SQUARE CLINIC,store,Health & Beauty,,d0ea7e84-f785-5c81-bd9d-770673af17df,el_6a3c00978b6ed8000188bb35
CHALACHOL,store,Health & Beauty,,b9bbf250-c239-556c-81c1-590a4a06c177,el_6a3c00978b6ed8000188bb37
ERIC  KAYSER,store,Food & Beverage,,5550203c-4fa3-57d9-a6b9-9187145df841,el_6a3c00978b6ed8000188bb38
KANTIMASALON,store,Health & Beauty,,dbacbde3-926b-59fe-898f-ad62cd478c2d,el_6a3c00978b6ed8000188bb39
BOOST JUICE BAR,store,Food & Beverage,,643d642e-dadd-59ce-a17b-a0ce7803dc2e,el_6a3c00978b6ed8000188bb3a
MARIMEKKO,store,Fashion & Accessories,,867c0bbc-e500-5735-b657-a8e381c14db0,el_6a3c00978b6ed8000188bb3d
SWAN,store,Fashion & Accessories,,dbbb7272-3587-51b2-95ce-74f2584ca779,el_6a3c00978b6ed8000188bb3e
TAANA FINE JEWELRY,store,Fashion & Accessories,,56e6d88a-5905-5d54-a2e0-27bf17ceee31,el_6a3c00978b6ed8000188bb3f
WHITE STORY,store,Food & Beverage,,f1b7349c-2ffe-5847-b82f-3dc6cc53d4fd,el_6a3c00978b6ed8000188bb40
THE FACE SHOP,store,Health & Beauty,,2c9e70f9-c1a2-5008-aed0-27d1ec0db11e,el_6a3c00978b6ed8000188bb42
SHOKUPAN,store,Food & Beverage,,a49bf824-f3a2-5de4-a059-3a3b2046adf8,el_6a3c00978b6ed8000188bb43
JASPAL,store,Fashion & Accessories,,b6392bdb-b04b-52ab-820a-4d4a022ac181,el_6a3c00978b6ed8000188bb44
REUNROM,store,Health & Beauty,,62a080c5-ff1b-56c0-a3de-269298ba8f79,el_6a3c00978b6ed8000188bb45
PHUTAWAN,store,Health & Beauty,,ae2cd3f4-6150-579b-8ced-0f138a94dbe9,el_6a3c00978b6ed8000188bb47
ASAVASOPON,store,Technology,,5a7069f5-f32d-56f7-b34b-2a4c1b634f0a,el_6a3c00978b6ed8000188bb48
