Source,Target,Weight,Floor,Category
THE KLINIQUE,Central Pinklao,1,4F,Beauty & Wellness
THE NEXT,Central Pinklao,1,3F,Fashion
THE NORTH FACE,Central Pinklao,1,2F,Fashion
THIRTY LOVE,Central Pinklao,1,GF,Fashion
TIEWRUASAOWAREE,Central Pinklao,1,GF,Food & Beverage
TISCO BANK,Central Pinklao,1,4F,Bank & Financial Services
TMB THANACHART BANK,Central Pinklao,1,4F,Bank & Financial Services
TO B 1 HAIR STATION,Central Pinklao,1,4F,Beauty & Wellness
TOKYO SWEETS,Central Pinklao,1,GF,Food & Beverage
TOPS MARKET,Central Pinklao,1,GF,Lifestyle & Specialty
TP TEA,Central Pinklao,1,1F,Food & Beverage
TRUE,Central Pinklao,1,3F,Technology
UMAY PLUS,Central Pinklao,1,4F,Bank & Financial Services
UNDER ARMOUR,Central Pinklao,1,2F,Fashion
UNIQLO,Central Pinklao,1,2F,Fashion
UNITED OVERSEAS BANK,Central Pinklao,1,4F,Bank & Financial Services
V SQUARE,Central Pinklao,1,3F,Beauty & Wellness
VICTORIA SECRET BEAUTY,Central Pinklao,1,1F,Beauty & Wellness
VITAMIN CLUB,Central Pinklao,1,3F,Beauty & Wellness
WAGASHI,Central Pinklao,1,5F,Food & Beverage
WALL STREET ENGLISH,Central Pinklao,1,4F,Education
WARAPORN SALAPAO,Central Pinklao,1,GF,Food & Beverage
WATSONS,Central Pinklao,1,3F,Beauty & Wellness
WATTS,Central Pinklao,1,4F,Lifestyle & Specialty
WITH IT,Central Pinklao,1,1F,Fashion
WRANGLER,Central Pinklao,1,2F,Fashion
XIAOMI,Central Pinklao,1,3F,Technology
YAAK SHOP,Central Pinklao,1,4F,Lifestyle & Specialty
YAK KRA PHRAO THAT,Central Pinklao,1,GF,Food & Beverage
YAM ZAPP LANG BAENG,Central Pinklao,1,5F,Food & Beverage
YAMADAYA,Central Pinklao,1,GF,Food & Beverage
YAYOI,Central Pinklao,1,GF,Food & Beverage
YO TA FEN BY KHRUA PHRIK SOT,Central Pinklao,1,5F,Food & Beverage
YOK SOT LENG SAEP,Central Pinklao,1,GF,Food & Beverage
YOSHINOYA,Central Pinklao,1,5F,Food & Beverage
YOU&I,Central Pinklao,1,GF,Food & Beverage
YUEDPAO,Central Pinklao,1,2F,Fashion
YUGEN,Central Pinklao,1,1F,Beauty & Wellness
YUM SAAP,Central Pinklao,1,GF,Food & Beverage
YVES ROCHER,Central Pinklao,1,1F,Beauty & Wellness
ZARA,Central Pinklao,1,1F,Fashion
ZEN JAPANESE RESTAURANT,Central Pinklao,1,1F,Food & Beverage
ZEN SUSHI&SAKE,Central Pinklao,1,2F,Food & Beverage
ZLEEP SLEEP,Central Pinklao,1,4F,Lifestyle & Specialty
ของขวัญ,Central Pinklao,1,4F,Lifestyle & Specialty
ซาลาเปา โกอ้วน,Central Pinklao,1,GF,Food & Beverage
ตำมั่ว แจ่วฮ้อน,Central Pinklao,1,1F,Food & Beverage
วัวกิว,Central Pinklao,1,GF,Food & Beverage
เซ่งเฮง,Central Pinklao,1,GF,Fashion
