name,type,categories,floors,external_id,location_id
UNO COFFEE,store,Food & Beverage,,95810a20-5abd-5a14-8f7b-09fd1b6b7a1f,el_6942d4c684ffa70001a2737e
BEAUTY IN THE POT,store,Food & Beverage,,2070c853-4e70-5f10-a6fa-fc2f5a7af6db,el_69442647d3aa1b00018eb3d7
CLAYPOT KING,store,Food & Beverage,,114bdf86-c2e9-56b5-99e6-14b881b065e0,el_69496c45a8e8aa000138e872
SWAROVSKI,store,Fashion & Accessories,,3b0d121a-d40c-57f0-aaf3-ebff5b0e4f26,el_695003be7b616f00014eae83
NOI,store,Food & Beverage,,2c453c05-7933-58d9-abfa-5312ad3de734,el_69569b56fff2140001794e9f
PANAME,store,Food & Beverage,,81aa6aed-d8c5-5e88-b8e4-5086b27a4e3b,el_69569b56fff2140001794ea0
ORI,store,Fashion & Accessories,,8837ae1c-49e1-569b-8dab-899e33ce0ec6,el_69724aea740a730001b6344f
RADO,store,Fashion & Accessories,,8fd265d0-f79a-5dc2-92f9-9453879f552b,el_69724aea740a730001b63450
PLERNJAI,store,Others,,309519a4-a73b-5d9a-b4e5-4bd1a206725c,el_69724aea740a730001b63452
WARDROBE MINISTRY,store,Fashion & Accessories,,14d0db26-0cc1-59f1-be55-1c51c0f955dd,el_69724aea740a730001b63453
ASICS,store,Fashion & Accessories,,fab55cb2-a02d-545d-8655-d5bc00fac3e2,el_69724aea740a730001b63454
NALANNS CRAFTS,store,Others,,6a138c67-c08d-517b-8e51-70a1da4c7925,el_69724aea740a730001b63457
XIAN YUAN,store,Food & Beverage,,cf01736e-d346-5732-9ef8-f748cffdeb64,el_69724aea740a730001b6345c
SUPER RICH CURRENCY,store,Bank & ATM,,20cfd6c9-0dc5-555a-b246-d190ff55be97,el_69724aea740a730001b6345d
STARBUCKS COFFEE,store,Food & Beverage,,ce23c2b0-0f6e-5ce6-97a8-69f56df20ccb,el_69724aea740a730001b63465
SALOMON,store,Fashion & Accessories,,5acfdf03-9f52-586b-9202-22a2843809b2,el_69724aea740a730001b63466
YOBA,store,Food & Beverage,,3b98abcf-407b-5f5d-813c-cc4b2181a5cb,el_69724aea740a730001b63467
RITUALS,store,Health & Beauty,,11043df8-4283-56cd-a758-6f4e31a15aa2,el_69724aea740a730001b6346a
CHILLERZ ICE CREAM,store,Food & Beverage,,e49ddc32-5084-5268-9584-56f845ed2774,el_69724aea740a730001b6346c
MAISON RORU,store,Food & Beverage,,4a754ceb-3e1d-51b3-bf0f-628489e753d2,el_69724aea740a730001b6346d
MANYYEARS,store,Fashion & Accessories,,ed2ec159-3009-5d1a-9cb0-0c447e9514d6,el_69724aea740a730001b6346e
D THAILAND,store,Others,,8e6bc8cc-949c-5822-a838-783294eb4e3c,el_69724aea740a730001b6346f
COLUMBIA,store,Fashion & Accessories,,0172b60b-20da-5e0f-a424-ec3856d211d0,el_69724aea740a730001b63472
CIOCCOLATITALIANI,store,Food & Beverage,,69be94d3-0553-5eaf-b1a0-9a160746fdd2,el_69724aea740a730001b63473
MUVA,store,Fashion & Accessories,,38a1c913-c95e-505a-ae05-b19150bd9dde,el_69724aea740a730001b63474
FOCUS SHOP,store,Technology,,820e901e-225c-5837-b15d-f8ba2723b074,el_69724aea740a730001b63476
JIB,store,Technology,,4a7ffcea-9470-5af3-a903-e72825eae63e,el_69724aea740a730001b63478
