Source,Target,Weight,Floor,Category
SIAM COMMERCIAL BANK,Central Nakhon Si,1,2F,Bank & Financial Services
SIN THAI MASSAGE,Central Nakhon Si,1,GF,Beauty & Wellness
SIRI DIAMOND,Central Nakhon Si,1,1F,Fashion
SIZZLER,Central Nakhon Si,1,3F,Food & Beverage
SKECHERS,Central Nakhon Si,1,1F,Fashion
SMART PLAY,Central Nakhon Si,1,3F,Entertainment
STARBUCKS COFFEE,Central Nakhon Si,1,1F,Food & Beverage
STEAKKHUNNAI,Central Nakhon Si,1,1F,Food & Beverage
STUDIO 7,Central Nakhon Si,1,2F,Technology
SUKOY,Central Nakhon Si,1,3F,Food & Beverage
SUPER SPORTS,Central Nakhon Si,1,2F,Fashion
SUPERB BRANDNAME,Central Nakhon Si,1,2F,Fashion
SWENSEN'S,Central Nakhon Si,1,1F,Food & Beverage
T-PARTNER,Central Nakhon Si,1,2F,Lifestyle & Specialty
TAYWIN ORIGINAL STYLE,Central Nakhon Si,1,1F,Fashion
TG EXPRESS,Central Nakhon Si,1,3F,Technology
TG FONE,Central Nakhon Si,1,2F,Technology
THAI DENMARK,Central Nakhon Si,1,3F,Food & Beverage
THE KLINIQUE,Central Nakhon Si,1,2F,Beauty & Wellness
THE PIZZA COMPANY,Central Nakhon Si,1,3F,Food & Beverage
TO B 1 HAIR STATION,Central Nakhon Si,1,2F,Beauty & Wellness
TONG GARDEN,Central Nakhon Si,1,1F,Food & Beverage
TOPS MARKET,Central Nakhon Si,1,1F,Lifestyle & Specialty
TRUE,Central Nakhon Si,1,2F,Technology
TTB BANK,Central Nakhon Si,1,3F,Bank & Financial Services
UNIQLO,Central Nakhon Si,1,1F,Fashion
UOB EXPRESS,Central Nakhon Si,1,2F,Bank & Financial Services
URTHE,Central Nakhon Si,1,1F,Fashion
VIVO EFFECTIVE,Central Nakhon Si,1,2F,Technology
WATSONS,Central Nakhon Si,1,2F,Beauty & Wellness
WRANGLER,Central Nakhon Si,1,1F,Fashion
XIAOMI,Central Nakhon Si,1,2F,Technology
YAMAZAKI,Central Nakhon Si,1,1F,Food & Beverage
YAYOI,Central Nakhon Si,1,3F,Food & Beverage
YUEDPAO,Central Nakhon Si,1,1F,Fashion
YUM ESY,Central Nakhon Si,1,3F,Food & Beverage
ZABESARN 101,Central Nakhon Si,1,1F,Food & Beverage
ZAPLAI,Central Nakhon Si,1,1F,Food & Beverage
จรัญญา ป้ากับลุงปรุงก๋วยเตี๋ยว,Central Nakhon Si,1,1F,Food & Beverage
ฝ้ายส้มตำ,Central Nakhon Si,1,1F,Food & Beverage
อัญชันบุรี,Central Nakhon Si,1,1F,Food & Beverage
เคาน์เตอร์บริการไปรษณีย์,Central Nakhon Si,1,3F,Services
