name,type,categories,floors,external_id,location_id
B2S,store,Book & Stationeries,,4e3bf69b-9f2a-5eb9-81fe-7a652d449398,el_69542a5a4c384c00011f25d3
MERIDA CLINIC,store,Health & Beauty,,01d45884-2b27-54d3-928b-37a9420af959,el_69542a5a4c384c00011f25d8
KRUNG THAI BANK,store,Bank & ATM,,7c5a1764-7454-5fbe-9c64-d874df7a7f20,el_69542a5a4c384c00011f25d9
CENTRAL DEPARTMENT STORE,store,Central Department Store,,f840049f-849f-5318-a24a-b0880aa87db9,el_69542a5a4c384c00011f25da
BETTER VISION,store,General Service,,73c6906a-1c41-5316-83c2-6c80a76df060,el_69542a5a4c384c00011f25dd
IT CITY,store,Technology,,f116f873-d8dc-511b-ab3f-760063ed9d3b,el_69542a5a4c384c00011f25e3
TUTOR HOUSE,store,Edutainment,,4d1d478f-d943-55b2-86d3-15c2fd018b4c,el_69542a5a4c384c00011f25e4
ORIENTAL PRINCESS,store,Health & Beauty,,7e3f2805-de9a-55ef-a95e-155e9cabe242,el_69542a5a4c384c00011f25e6
TRUE,store,Technology,,fe7c68d6-6d1f-591d-a53d-380fdffab80c,el_69542a5a4c384c00011f25e7
NITIPON CLINIC,store,Health & Beauty,,132e2c0a-0f63-503e-8789-1e5d689b77d1,el_69542a5a4c384c00011f25e8
ธนาคารกรุงศรีอยุธยา,store,Bank & ATM,,8ab453d5-1834-5877-aef1-014e1f5a3dea,el_69542a5a4c384c00011f25e9
PRO CLEAN,store,General Service,,5e1cc9db-43f4-5ebf-83bd-7eaf9a5503a5,el_69542a5a4c384c00011f25ea
STARBUCKS COFFEE,store,Food & Beverage,,c2c7f8b4-0995-5b5b-84e8-e91564782366,el_69542a5a4c384c00011f25ed
SALAD FACTORY,store,Food & Beverage,,affbb2dc-81cf-58c2-b0a6-a9a05e24479d,el_69542a5a4c384c00011f25ee
K.ACCESSORIES,store,Technology,,426be517-d05a-510c-ac26-17d52aff90ea,el_69542a5a4c384c00011f25ef
SHU,store,Fashion & Accessories,,95b1f2c6-1e13-5a81-810d-730b3e4bdf8a,el_69542a5a4c384c00011f25f0
ITALASIA,store,Food & Beverage,,967ffc90-bc0b-5a79-9975-6b3dd6cd50f6,el_69542a5a4c384c00011f25f1
KOFUKU,store,Food & Beverage,,36cf9501-38f4-5120-8b63-a407046fb462,el_69542a5a4c384c00011f25f4
TOPS SUPERMARKET,store,Super Market,,d44ae236-3ae9-59b1-80d3-3d81d93fc2e6,el_69542a5a4c384c00011f25f7
FASHION TV,store,Health & Beauty,,aa5888de-b744-5dbf-975f-807f7b59f492,el_69542a5a4c384c00011f25fa
KAMU SPECIALTY,store,Food & Beverage,,12997b61-3411-55e2-8154-ab7a75602294,el_69542a5a4c384c00011f25fd
BEAUTRIUM,store,Health & Beauty,,19032e89-5b04-57ba-808e-3aba1e74b3bc,el_69542a5a4c384c00011f25ff
THE FACE SHOP,store,Health & Beauty,,d1f1a641-390e-59ff-b938-73b584b43b3b,el_69542a5a4c384c00011f2600
DR.PONG X BEAUTILAB,store,Health & Beauty,,74861953-b392-566c-bddb-da490ddc09a9,el_69542a5a4c384c00011f2601
MK RESTAURANTS,store,Food & Beverage,,632d7c5d-4619-5806-b40d-83cfe4b9085c,el_69542a5a4c384c00011f2602
LYN,store,Fashion & Accessories,,b72f115f-c478-5588-9bbb-0ddf2cd24fd0,el_69542a5a4c384c00011f2606
BIG CAMERA,store,Technology,,c88bd1b9-967b-5f5b-af62-d9b645c94771,el_69542a5a4c384c00011f2607
VIVO,store,Technology,,94f62a17-61bf-58fe-a7e2-211de118fd95,el_69542a5a4c384c00011f2608
PANDORA,store,Fashion & Accessories,,a57dbaf3-c632-557d-9784-aab9ef3d848c,el_69542a5a4c384c00011f260b
DR.SMOOTH LIFE,store,Health & Beauty,,f5ee5adb-40ab-5bd4-829e-a1884a084e21,el_69542a5a4c384c00011f260d
พารวยการพิมพ์,store,General Service,,8c2f355f-3d1e-519d-80fe-2466ddee99e4,el_69542a5a4c384c00011f260f
WATSONS,store,Health & Beauty,,7d8fcec0-31dd-5787-a95a-cf772a0cd7c2,el_69542a5a4c384c00011f2614
BEYOND FITNESS,store,Entertainment,,b6f21d62-c052-5c84-84cc-1b2e84e4c673,el_69542a5a4c384c00011f2619
MC JEANS,store,Fashion & Accessories,,d3a35e18-a8a2-5521-8326-94bfb9ff43fe,el_69542a5a4c384c00011f261a
เมืองไทยประกันชีวิต,store,Bank & ATM,,efcb9419-42e2-5187-aa49-42fa39d557e5,el_69542a5a4c384c00011f261c
SABINA,store,Fashion & Accessories,,61dec0eb-ee4c-56fb-b57d-43a0c4d564da,el_69542a5a4c384c00011f261d
THE PIZZA COMPANY,store,Food & Beverage,,535c6e13-1c87-5886-938b-b868b95d1164,el_69542a5a4c384c00011f2620
LYN AROUND,store,Fashion & Accessories,,5fabc21a-ca16-5dbd-94f2-30e779262c1c,el_69542a5a4c384c00011f2621
BAOYA,store,Food & Beverage,,af7697a6-6655-50ad-9686-bacee2001d4b,el_69542a5a4c384c00011f2623
KFC,store,Food & Beverage,,b8c53cb7-d863-59c8-b9a2-59babf42b828,el_69542a5a4c384c00011f2624
PRADAP,store,Fashion & Accessories,,50c15344-fb46-5b2e-b2de-6ecd2a13f7d6,el_69542a5a4c384c00011f2627
JAYMART IOT,store,Technology,,c390cadf-03d4-56f5-8d20-3d16ddc66866,el_69542a5a4c384c00011f2629
SUSHIRO,store,Food & Beverage,,d2888e3d-1b4b-568a-ad25-07bfb3cd135b,el_69542a5a4c384c00011f262a
YAMAZAKI,store,Food & Beverage,,f67c9781-03f1-5e54-b1d1-f8842f7415fa,el_69542a5a4c384c00011f262c
BANANA IT,store,Technology,,9065f7a7-f215-58e1-893c-9a203a99a36f,el_69542a5a4c384c00011f262d
CENTRAL DEPARTMENT STORE,store,Central Department Store,,2948c9aa-a926-5cdd-9b18-f9bb9c1bbe83,el_69542a5a4c384c00011f262f
MOSHI MOSHI,store,Home & Décor,,6ab07f5f-fb9d-53d8-9549-e9e14e7aa22b,el_69542a5a4c384c00011f2632
TAYWIN ORIGINAL STYLE,store,Fashion & Accessories,,e18aa033-f72d-50ca-b5d9-b1554f9501ec,el_69542a5a4c384c00011f2635
CLICKROBOT,store,Edutainment,,949818ec-6c32-57d9-8532-f0022a761e0b,el_69542a5a4c384c00011f2636
HEALTHY FOOD ZONE,store,Food & Beverage,,a1417e46-8bf8-5dc6-99c0-3874db1faaf5,el_69542a5a4c384c00011f2637
YAYOI,store,Food & Beverage,,14c0c1b9-9bd9-53f4-bfb2-b6c0f148ec3e,el_69542a5a4c384c00011f2638
SF CINEMA,store,Entertainment,,4284b6ba-5336-54bb-b7b9-9018f3ae50fb,el_69542a5a4c384c00011f2639
