mall_code,mall_name,store_name,group,brand,categories,floors,external_id,location_id
RM2,Central Rama 2,MARWELL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9389d5ab-4dee-5d42-b6ef-01ced4a04b2a,el_6877cdbfdd2e55000166e783
RM2,Central Rama 2,VERSACE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f7151bd9-2d62-58e8-8dd4-500bd9a20c3a,el_6877cdbfdd2e55000166e784
RM2,Central Rama 2,HYBRID | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cb3e70e8-66f1-52a5-9907-ce642220482d,el_6877cdbfdd2e55000166e785
RM2,Central Rama 2,MERREZCA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a6f4df23-70a0-593e-aa1d-878b6e754b3d,el_6877cdbfdd2e55000166e786
RM2,Central Rama 2,CONVERSE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6ea59178-0f29-57ec-af8a-f82410445897,el_6877cdbfdd2e55000166e787
RM2,Central Rama 2,IMOO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,45b1b792-bb5d-5502-be8f-6a875ebfe42b,el_6877cdbfdd2e55000166e788
RM2,Central Rama 2,THAMES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4f987edd-c2b1-51d3-a0e7-85e2473da65f,el_6877cdbfdd2e55000166e789
RM2,Central Rama 2,LOCCITANE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e4bba814-849f-5bad-9894-54899f03d059,el_6877cdbfdd2e55000166e78a
RM2,Central Rama 2,MELISSA & DOUG | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5fd2cd0c-900d-5bad-8c16-ad0534cbba4d,el_6877cdbfdd2e55000166e78b
RM2,Central Rama 2,KHAKI BROS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fe3b87d1-1a5e-52f5-b156-c353313301ab,el_6877cdbfdd2e55000166e78c
RM2,Central Rama 2,PREMIER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,54cc7b51-08b2-5014-a51a-56e45b16fbb7,el_6877cdbfdd2e55000166e78d
RM2,Central Rama 2,SKECHERS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,12b439f4-283a-5449-9cd1-cd636fe51be8,el_6877cdbfdd2e55000166e78e
RM2,Central Rama 2,MAMYPOKO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7a5706b0-34ed-5235-8ac6-45e259110a07,el_6877cdbfdd2e55000166e78f
RM2,Central Rama 2,ZOJIRUSHI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dbaf3962-fdf1-57d5-945e-ae6500ab09db,el_6877cdbfdd2e55000166e790
RM2,Central Rama 2,DISNEY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fe93181c-9eb7-5732-98d6-38c3344bf24a,el_6877cdbfdd2e55000166e791
RM2,Central Rama 2,GUESS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a2efcf61-6f4d-5404-83ac-2aef11d40cb4,el_6877cdbfdd2e55000166e792
RM2,Central Rama 2,OOFOS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e4024849-1379-559d-bf82-9b129f0c84bd,el_6877cdbfdd2e55000166e793
RM2,Central Rama 2,MARVEL HASBRO KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,eec1b25f-c9e7-5bd8-8872-ff4e0ed2add4,el_6877cdbfdd2e55000166e794
RM2,Central Rama 2,JINTANA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e1d64c14-1033-5cb5-8aec-9d0a94ce6e18,el_6877cdbfdd2e55000166e795
RM2,Central Rama 2,KARDINA ANDRIA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3a273322-c085-579b-a117-5bea9cc82e81,el_6877cdbfdd2e55000166e796
RM2,Central Rama 2,GUY LAROCHE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ceae2387-366a-56e0-90b3-4d4769d69eca,el_6877cdbfdd2e55000166e797
RM2,Central Rama 2,NERF HASBRO KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,efd7d66e-0bf6-5eca-ad8e-738241284874,el_6877cdbfdd2e55000166e798
RM2,Central Rama 2,FITFLOP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e6692f6e-d086-5ada-ac89-0b8dc9f75dbe,el_6877cdbfdd2e55000166e799
RM2,Central Rama 2,AUNTIE ANNE'S,CRG,Auntie Anne's,Food & Beverage,,d162b725-82a4-5e60-ae8a-5e2025f82f11,el_69b4368cc79d820001cec1e5
RM2,Central Rama 2,SALAD FACTORY,CRG,Salad Factory,Food & Beverage,,24259936-2bb1-5107-8c8c-87d1bf6f3861,el_69b4368cc79d820001cec23d
RM2,Central Rama 2,TOPS SUPERMARKET,CRC,Tops Supermarket,Super Market,,4e240890-367a-5f66-8d08-8d0cd6966b42,el_69b4368cc79d820001cec29c
RM2,Central Rama 2,PEPPER LUNCH,CRG,Pepper Lunch,Food & Beverage,,fad3558f-4167-515e-a3e5-35493367f6c8,el_69b4368cc79d820001cec2c9
RM2,Central Rama 2,TOPS SUPERMARKET,CRC,Tops Supermarket,Super Market,,07cf57e7-24e7-57cc-b0d7-0dd20afd3771,el_69b4368cc79d820001cec2fc
RM2,Central Rama 2,MUJI,CRC,Muji,Home & Décor,,a587abc5-cbc2-5837-adc9-a443dcf89cb5,el_69b4368cc79d820001cec352
RM2,Central Rama 2,SHINKANZEN SUSHI,CRG,Shinkanzen Sushi,Food & Beverage,,7b3b39eb-e200-5e2e-a169-216f000576ac,el_69b4368cc79d820001cec389
RM2,Central Rama 2,KATSUYA,CRG,Katsuya,Food & Beverage,,1c5c458e-3ce9-5aba-9600-f556572c6dce,el_69b4368cc79d820001cec3a4
RM2,Central Rama 2,KFC,CRG,KFC,Food & Beverage,,01742863-1ef1-577a-b5d2-7b3c18c745dc,el_69b4368cc79d820001cec3a8
RM2,Central Rama 2,MISTER DONUT,CRG,Mister Donut,Food & Beverage,,4f93c36c-a26e-5215-8910-8fc33fa0ff7c,el_69b4368cc79d820001cec3b8
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,7e8c5ac2-35e1-5d6e-b00b-a868ef3d25c3,el_6a3c00e0c535fb00016836d5
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,7e64cc42-b8ec-5c1f-89b1-31dfcaebcf17,el_6a3c00e0c535fb0001683701
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,1518ecf1-29f0-50eb-90ec-1e0822371fa6,el_6a3c00e0c535fb000168370f
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,b56f7c0e-72ad-5a64-8868-4822bf8304cb,el_6a3c00e0c535fb0001683716
RM2,Central Rama 2,OOTOYA,CRG,Ootoya,Food & Beverage,,dc232905-ff66-5101-9de3-8217c06376e0,el_6a3c00e0c535fb0001683721
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,821f499e-142a-557f-9abe-e32c47d12ddc,el_6a3c00e0c535fb0001683722
RM2,Central Rama 2,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,88d99694-7fb9-5746-b517-addfbff21d73,el_6a3c00e0c535fb000168379f
RM2,Central Rama 2,MATSUKIYO,CRC,Matsumoto Kiyoshi,Health & Beauty,,ba25f46a-59da-5095-bde2-643dd874936f,el_6a47de858b203a000126dc9a
RM2,Central Rama 2,MATSUKIYO,CRC,Matsumoto Kiyoshi,Health & Beauty,,820d4663-4725-5694-84e2-453605156127,el_6a47de858b203a000126dcb0
RM2,Central Rama 2,"COLD STONE CREAMERY, AUNTIE ANNE'S, MISTER DONUT&ARIGATO",CRG,Cold Stone Creamery,Food & Beverage,,08d9c570-ed8b-5541-a0bc-aa149cdbe819,el_6a4fc7a8c09fc7000184efc5
RM3,Central Rama 3,LEGO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,75056ec6-6e69-5591-b6e6-b54ae4f2ecc8,el_6877cdbfd84798000176151e
RM3,Central Rama 3,EASY PIECES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c6e4e2de-f3fa-554b-8339-d7479d1b0901,el_6877cdbfd84798000176151f
RM3,Central Rama 3,SCHOLL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,adc931bd-13c3-518d-b201-fe9b9a82787f,el_6877cdbfd847980001761520
RM3,Central Rama 3,HATARI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,84aaafad-3ead-5a0c-ba36-48e9597c9264,el_6877cdbfd847980001761521
RM3,Central Rama 3,URBANSNAPS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6347c004-e3ca-5e27-a140-44d6170267d4,el_6877cdbfd847980001761522
RM3,Central Rama 3,DISNEY BABIES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,58811843-c7b6-5ea6-9686-df3074c95d61,el_6877cdbfd847980001761523
RM3,Central Rama 3,GAABOR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ae90daad-398b-543f-acd7-ad128a9fb752,el_6877cdbfd847980001761524
RM3,Central Rama 3,ANGEL BABY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,953238fd-8afa-58f0-81e0-baad09f2f300,el_6877cdbfd847980001761525
RM3,Central Rama 3,OLIYA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9c268578-c186-50f3-9478-a84222f44c9e,el_6877cdbfd847980001761526
RM3,Central Rama 3,KANEBO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0bcdc5f7-779b-5424-b8a6-899403db54d0,el_6877cdbfd847980001761527
RM3,Central Rama 3,PIERRE CARDIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bf07445d-7b96-5ec9-bc20-c45641de5c83,el_6877cdbfd847980001761528
RM3,Central Rama 3,TWIN FISH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5e9f8af0-3306-5316-9777-20837a2db3bd,el_6877cdbfd847980001761529
RM3,Central Rama 3,PANDORA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3030d5a7-c62f-5e8d-a253-bfc36e25c526,el_6877cdbfd84798000176152a
RM3,Central Rama 3,DELONGHI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,04870745-9fa0-51d3-a0a9-2f3c94d4306f,el_6877cdbfd84798000176152b
RM3,Central Rama 3,KIPLING | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9b4ba1c5-c163-55d5-b7bd-0ab65cb45227,el_6877cdbfd84798000176152c
RM3,Central Rama 3,LAZBOY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2f22732a-08ff-580d-bf50-266cb35e4ca2,el_6877cdbfd84798000176152d
RM3,Central Rama 3,LTD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4ae1131f-ee2f-5092-bcdf-02b056981c5f,el_6877cdbfd84798000176152e
RM3,Central Rama 3,LAMOON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,be7f65ae-16f6-587f-85bc-abb063971e7a,el_6877cdbfd84798000176152f
RM3,Central Rama 3,NIYOM JEANS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,decbf969-ee6d-599c-ba9d-f97a68001b0e,el_6877cdbfd847980001761530
RM3,Central Rama 3,PAZZION | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f88ba7d0-7be8-5c5f-9e01-5ff848dbf515,el_6877cdbfd847980001761532
RM3,Central Rama 3,DNEE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,aa23a6a4-f32f-5e96-80b5-541febd2b8ca,el_6877cdbfd847980001761533
RM3,Central Rama 3,PORTLAND | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,07c895a2-167a-51d1-bd0b-df3b10344e86,el_6877cdbfd847980001761534
RM3,Central Rama 3,JOLI SNOB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,752c32a1-51e2-5d8f-b01c-ded6e688145e,el_6877cdbfd847980001761535
RM3,Central Rama 3,GUND KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d8e0292e-c067-5bee-8558-f3b9a33ac993,el_6877cdbfd847980001761536
RM3,Central Rama 3,ROVING FOX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8908752d-b2c0-5be7-bd75-b37604589469,el_6877cdbfd847980001761537
RM3,Central Rama 3,MAJORETE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,68e38e83-47f8-5d73-bcfc-1935bc6237f0,el_6877cdbfd847980001761538
RM3,Central Rama 3,ROYAL YACHT CLUB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4b05efd0-8ea2-53d9-ada8-e9067f986a10,el_6877cdbfd847980001761539
RM3,Central Rama 3,FOF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6e2f454c-d358-5ecc-85c0-ae7e833e457c,el_6877cdbfd84798000176153a
RM3,Central Rama 3,MUUNIQUE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,66d619cc-cb18-556d-9461-abc058608f23,el_6877cdbfd84798000176153b
RM3,Central Rama 3,KENWOOD SMALL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,34810d26-6078-5b4e-86f2-145fbfe8a510,el_6877cdbfd84798000176153c
RM3,Central Rama 3,KS KIDS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,898281c1-ed27-5e1a-ba77-230a28e365a2,el_6877cdbfd84798000176153d
RM3,Central Rama 3,HAFELE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,996264e3-a131-58b3-b3c4-8b2e500822da,el_6877cdbfd84798000176153e
RM3,Central Rama 3,ELLE DECOR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,04d4a7ad-7ae2-53e0-a792-8981c70cf492,el_6877cdbfd84798000176153f
RM3,Central Rama 3,MINIMEX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,23c8b1c4-74dc-516a-889a-66054842a48e,el_6877cdbfd847980001761540
RM3,Central Rama 3,TOMICA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,54c3013f-47d5-5ddf-9634-4e0d9069e093,el_6877cdbfd847980001761541
RM3,Central Rama 3,CENTRAL HOME LOCAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,708460db-8fc3-5158-bdb2-e84179ee5664,el_6877cdbfd847980001761542
RM3,Central Rama 3,LUNA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8216da73-1800-5eb0-a51e-60311b4fea5d,el_6877cdbfd847980001761543
RM3,Central Rama 3,CRAZY STEP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1f935a27-0274-5e31-8903-84fa3b13a090,el_6877cdbfd847980001761544
RM3,Central Rama 3,JOHN HENRY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f7fa69b5-9c45-5544-a834-72414d741cc9,el_6877cdbfd847980001761545
RM3,Central Rama 3,ANDREW BROWN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,885bce12-f6d8-557a-8c21-6b2e7cb877eb,el_6877cdbfd847980001761546
RM3,Central Rama 3,PRETTY FIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1d6ddc56-bf64-59b1-9672-08801332a39b,el_6877cdbfd847980001761547
RM3,Central Rama 3,HANABISHI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e7916242-d53d-59c0-b070-fe2f7a9a551a,el_6877cdbfd847980001761548
RM3,Central Rama 3,BAOJI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,792dca4c-ca38-58b7-a1f6-879d812e364c,el_6877cdbfd847980001761549
RM3,Central Rama 3,TOYOX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c29b6030-7354-565e-82fd-6a47ee56e520,el_6877cdbfd84798000176154a
RM3,Central Rama 3,CROCODILE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c967d9c2-2df5-54e7-bfae-95cb6d6299ba,el_6877cdbfd84798000176154b
RM3,Central Rama 3,TINY LOVE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bfb81582-1912-581f-add8-55948dde9366,el_6877cdbfd84798000176154c
RM3,Central Rama 3,EAZY CLEAN LOCAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bf7d151b-d48a-5b45-b79d-343754596e34,el_6877cdbfd84798000176154d
RM3,Central Rama 3,NUM NOMS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,06f85d6e-7b99-5df0-866a-1796805630d5,el_6877cdbfd84798000176154e
RM3,Central Rama 3,PHILIPS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,017c8205-adab-51d9-bb65-72e9fc03b6d9,el_6877cdbfd84798000176154f
RM3,Central Rama 3,NERF HASBRO KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fa2b55d6-993b-577b-9003-67c720b79ff7,el_6877cdbfd847980001761550
RM3,Central Rama 3,FROLINA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,baac006b-c507-59d3-b731-0009cec33e65,el_6877cdbfd847980001761551
RM3,Central Rama 3,WSP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4607e0a0-2079-5565-b50c-6e655ec81887,el_6877cdbfd847980001761552
RM3,Central Rama 3,RAINFLOWER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8d12098c-3997-5ec8-bda4-00932ab7f345,el_6877cdbfd847980001761553
RM3,Central Rama 3,CROCS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8134dd37-0f63-5004-b8ff-2ae9fda544ee,el_6877cdbfd847980001761554
RM3,Central Rama 3,BRITA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e34d44cd-6cdb-5d58-9398-e4b32826bff8,el_6877cdbfd847980001761555
RM3,Central Rama 3,NARS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dcede53a-b8f2-55e6-b4e3-a50ddb91e396,el_6877cdbfd847980001761556
RM3,Central Rama 3,TEMPUR PEDIC | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,82c33f3f-3d8f-5bcf-8465-6cd2f42bc93d,el_6877cdbfd847980001761557
RM3,Central Rama 3,SEIKO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c64a0371-1469-562e-9916-358687ce98a1,el_6877cdbfd847980001761558
RM3,Central Rama 3,GUY LAROCHE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2cad11ff-3906-5816-bf7d-47a8bdbbc0dd,el_6877cdbfd847980001761559
RM3,Central Rama 3,BABY EINSTEIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,401df5d8-36d7-52aa-aa65-811215cd42bb,el_6877cdbfd84798000176155a
RM3,Central Rama 3,DISNEY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0d769c25-39c8-5055-a5fe-3c71b4f04c19,el_6877cdbfd84798000176155b
RM3,Central Rama 3,GODMAMI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c9409f08-2764-585a-9f54-a6061e7cfae9,el_6877cdbfd84798000176155c
RM3,Central Rama 3,LACOSTE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3a1874f9-d6ee-5450-8695-ed749a7b5947,el_6877cdbfd84798000176155d
RM3,Central Rama 3,KEED | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0e859478-3425-541f-bc96-985181a2eec1,el_6877cdbfd84798000176155e
RM3,Central Rama 3,KOSE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,760219ab-69b3-5770-b2ca-f22181db8d0c,el_6877cdbfd84798000176155f
RM3,Central Rama 3,ENFANT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ebfa86ae-187e-57de-b904-2eb5c1df9fe9,el_6877cdbfd847980001761560
RM3,Central Rama 3,G2000 | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b90844a7-fe9a-5985-b91f-18c14dc67c9a,el_6877cdbfd847980001761561
RM3,Central Rama 3,DISNEY PRINCESS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7c7be762-a728-5456-8b1f-b3d2d49f942e,el_6877cdbfd847980001761562
RM3,Central Rama 3,BARBIE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7d8065e0-60ba-5d9e-86a7-b1a33bf5c33e,el_6877cdbfd847980001761563
RM3,Central Rama 3,GAZE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c36fec7e-c90e-50f8-96bd-35353929980d,el_6877cdbfd847980001761564
RM3,Central Rama 3,SKECHERS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,13455778-7e86-5f1c-89e4-53e30ff03061,el_6877cdbfd847980001761565
RM3,Central Rama 3,PERICO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,63acea68-91ad-5408-8fbe-dfd091794a82,el_6877cdbfd847980001761566
RM3,Central Rama 3,LEVIS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5e758374-0a52-5108-8aeb-222a05bba49e,el_6877cdbfd847980001761567
RM3,Central Rama 3,DEVY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,db4647b7-bbf1-574e-b066-545e0e5a2c44,el_6877cdbfd847980001761568
RM3,Central Rama 3,AETREX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d34e475e-2e1f-5ce9-ae07-8b7f9777e386,el_6877cdbfd847980001761569
RM3,Central Rama 3,SKECHERS FOAMIES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e41ea6a5-e44d-54bd-92c7-8849a30bc5d2,el_6877cdbfd84798000176156a
RM3,Central Rama 3,SUNGLASS HUT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2ebbd714-c7e2-55b2-998e-dc5242778f77,el_6877cdbfd84798000176156b
RM3,Central Rama 3,GUY LAROCHE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9306d00f-a809-5e16-8a6b-e7e7a4b9bd41,el_6877cdbfd84798000176156c
RM3,Central Rama 3,CIERA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c7ed7010-6060-5b45-8367-7b4f99d852d3,el_6877cdbfd84798000176156d
RM3,Central Rama 3,REVLON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,afe162f9-46fc-5a6a-81aa-863ebf53e374,el_6877cdbfd84798000176156e
RM3,Central Rama 3,BUCK OFF DENIM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7fca1e34-5e22-57fd-98aa-dba23026f392,el_6877cdbfd84798000176156f
RM3,Central Rama 3,TEFAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,485b2214-420c-515a-9a03-491b4c2476c9,el_6877cdbfd847980001761570
RM3,Central Rama 3,SAISAMORN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f52aa35b-5698-5971-8a22-040ed0cbe4c8,el_6877cdbfd847980001761571
RM3,Central Rama 3,DISNEY KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ec08dd05-7c90-5bd0-a9d5-ec3959aeeb20,el_6877cdbfd847980001761572
RM3,Central Rama 3,PLARAIL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8e4d0aec-07d1-552e-b5a8-7deaf0e008b8,el_6877cdbfd847980001761573
RM3,Central Rama 3,SILVERLIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ddfbac20-b045-5491-b51c-8cdf61859b7c,el_6877cdbfd847980001761574
RM3,Central Rama 3,MA SWIMSUIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8307f1bd-8de9-5cb6-b207-99d1b359f634,el_6877cdbfd847980001761575
RM3,Central Rama 3,STACCATO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4ffe66b5-6f51-514a-9716-62e60c5df0c4,el_6877cdbfd847980001761576
RM3,Central Rama 3,CUIZIMATE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,79a32e6a-b75f-5bb6-b596-52941b9e9ec3,el_6877cdbfd847980001761577
RM3,Central Rama 3,GARMIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,09d773b6-669e-5ece-8223-a010f9266f97,el_6877cdbfd847980001761578
RM3,Central Rama 3,GREEN PAN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,89c621c1-844e-5165-b70b-21091a3c7783,el_6877cdbfd847980001761579
RM3,Central Rama 3,ELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d5c1778e-43ee-58d1-984d-519a52699c5c,el_6877cdbfd84798000176157a
RM3,Central Rama 3,SIVANNA COLORS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,79c9dd2b-741e-51a7-8192-2b33b1928226,el_6877cdbfd84798000176157b
RM3,Central Rama 3,BERGHOFF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a25409c3-13ec-505a-b15d-d1b4f1a7b216,el_6877cdbfd84798000176157c
RM3,Central Rama 3,JAGUAR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,db4606f6-ec7f-5778-91f1-52a1cd6fa997,el_6877cdbfd84798000176157d
RM3,Central Rama 3,OASIS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8d639031-34c5-5183-a801-ede2bfb008f0,el_6877cdbfd84798000176157e
RM3,Central Rama 3,NICOLE SMALL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,055d751b-217f-529c-a6cd-73ea64142f8f,el_6877cdbfd84798000176157f
RM3,Central Rama 3,KIDS&TEENS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2e46633d-eebf-5150-acaf-9f820cb0515c,el_6877cdbfd847980001761580
RM3,Central Rama 3,MAKOTO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2560f288-0757-5fae-b498-61ff404ae39d,el_6877cdbfd847980001761581
RM3,Central Rama 3,FOF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,64f8c8c8-6cde-558c-b7ef-b9c41c35b8fa,el_6877cdbfd847980001761582
RM3,Central Rama 3,POLA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d7257260-eb41-5981-a98f-2a5f60f4db9b,el_6877cdbfd847980001761583
RM3,Central Rama 3,ANOLON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a06fedf2-b02c-5c6e-bbff-1f9638454096,el_6877cdbfd847980001761584
RM3,Central Rama 3,SUPERWARE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,88eed58c-a807-5572-a9f5-947b033c17fa,el_6877cdbfd847980001761585
RM3,Central Rama 3,BOWLING | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4222cb6d-7be8-5cf6-b0c7-e3ab2d02fee1,el_6877cdbfd847980001761586
RM3,Central Rama 3,CORDIAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,391c5c62-0372-527c-811e-b0f5faba417b,el_6877cdbfd847980001761587
