Source,Target,Weight,Floor,Category
MINISO,Central Phuket,1,3F,Lifestyle & Specialty
MISTER DONUT,Central Phuket,1,1F,Food & Beverage
MISTINE,Central Phuket,1,1F,Beauty & Wellness
MISTY MYNX,Central Phuket,1,2F,Fashion
MIU MIU,Central Phuket,1,1F,Fashion
MK RESTAURANT,Central Phuket,1,3F,Food & Beverage
MLB,Central Phuket,1,2F,Fashion
MONTALE,Central Phuket,1,2F,Beauty & Wellness
MONTBLANC,Central Phuket,1,1F,Fashion
MORGAN,Central Phuket,1,1F,Fashion
MOSCHINO,Central Phuket,1,1F,Fashion
MOSHI MOSHI,Central Phuket,1,3F,Lifestyle & Specialty
MR.CHACHAK & ROTI,Central Phuket,1,3F,Food & Beverage
MR. DIY,Central Phuket,1,B2,Lifestyle & Specialty
MUAY THAI 2,Central Phuket,1,GF,Lifestyle & Specialty
MUTEKI BY MUGENDAI,Central Phuket,1,3F,Food & Beverage
NANPHRIK CHAKKRAPHAT,Central Phuket,1,1F,Food & Beverage
NANPHRIK CINDA,Central Phuket,1,3F,Food & Beverage
NANYUAN NOODLE,Central Phuket,1,GF,Food & Beverage
NARCISO RODRIGUEZ,Central Phuket,1,1F,Beauty & Wellness
NARS,Central Phuket,1,1F,Beauty & Wellness
NATURALIZER,Central Phuket,1,1F,Fashion
NEW BALANCE,Central Phuket,1,2F,Fashion
NEW ERA,Central Phuket,1,2F,Fashion
NGG,Central Phuket,1,2F,Fashion
NIKE,Central Phuket,1,2F,Fashion
NITIPON CLINIC,Central Phuket,1,4F,Beauty & Wellness
NIXON,Central Phuket,1,1F,Fashion
NYX,Central Phuket,1,1F,Beauty & Wellness
OCEAN HEROES,Central Phuket,1,1F,Fashion
OFFICEMATE,Central Phuket,1,B1,Lifestyle & Specialty
OMEGA,Central Phuket,1,1F,Fashion
ON THE TABLE,Central Phuket,1,3F,Food & Beverage
ONITSUKA TIGER,Central Phuket,1,2F,Fashion
OOTOYA,Central Phuket,1,3F,Food & Beverage
OPPO SERVICE,Central Phuket,1,2F,Technology
OPTICAL 88,Central Phuket,1,2F,Fashion
ORIGINS,Central Phuket,1,1F,Beauty & Wellness
ORIS,Central Phuket,1,1F,Fashion
