Source,Target,Weight,Floor,Category
ROBINSON DEPARTMENT STORE,Central Suratthani,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Suratthani,1,2F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Suratthani,1,3F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Suratthani,1,4F,Lifestyle & Specialty
RUBBER SOUL,Central Suratthani,1,2F,Fashion
RUENNAMPRIK,Central Suratthani,1,3F,Food & Beverage
RUNGTAEKWONDO ACADEMY,Central Suratthani,1,4F,Education
S&P,Central Suratthani,1,3F,Food & Beverage
S&P SIMPLY DELICIOUS,Central Suratthani,1,1F,Food & Beverage
SABINA,Central Suratthani,1,1F,Fashion
SAMSUNG,Central Suratthani,1,2F,Technology
SANTA FE' STEAK HOUSE,Central Suratthani,1,3F,Food & Beverage
SAYLUCK,Central Suratthani,1,3F,Food & Beverage
SE-ED BOOK CENTER,Central Suratthani,1,3F,Lifestyle & Specialty
SF CINEMA,Central Suratthani,1,4F,Entertainment
SIAM COMMERCIAL BANK,Central Suratthani,1,3F,Bank & Financial Services
SKECHERS,Central Suratthani,1,1F,Fashion
SMART ROOM,Central Suratthani,1,2F,Technology
SMILE MOBIE SHOP,Central Suratthani,1,2F,Technology
STARBUCKS COFFEE,Central Suratthani,1,1F,Food & Beverage
STUDIO 7,Central Suratthani,1,2F,Technology
SUPER SPORTS,Central Suratthani,1,1F,Fashion
SUPERB BRANDNAME,Central Suratthani,1,2F,Fashion
SWENSEN'S,Central Suratthani,1,1F,Food & Beverage
TAANG HOO,Central Suratthani,1,2F,Fashion
TAPHIAN BOAT NOODIES,Central Suratthani,1,1F,Food & Beverage
TAYWIN ORIGINAL STYLE,Central Suratthani,1,1F,Fashion
TELEWIZ,Central Suratthani,1,2F,Technology
TG FONE,Central Suratthani,1,2F,Technology
THAI PERFUME,Central Suratthani,1,2F,Beauty & Wellness
THAIPOST OFFICE,Central Suratthani,1,GF,Services
THE CLOZET,Central Suratthani,1,1F,Fashion
THE EXCLUSIVEPLUS CLINIC,Central Suratthani,1,2F,Beauty & Wellness
THE FACE SHOP,Central Suratthani,1,1F,Beauty & Wellness
THE PIZZA COMPANY,Central Suratthani,1,3F,Food & Beverage
TIEWKHUNCAI,Central Suratthani,1,3F,Food & Beverage
