Source,Target,Weight,Floor,Category
ROS'NIYOM,centralwOrld,1,6F,Food & Beverage
ROYAL IVY REGATTA NEW ENGLAND,centralwOrld,1,2F,Fashion
ROYCE & JALUX CORNER,centralwOrld,1,3F,Food & Beverage
RUENNAMPRIK,centralwOrld,1,7F,Food & Beverage
S CAPE BY HARNN,centralwOrld,1,1F,Beauty & Wellness
SABOTEN,centralwOrld,1,3F,Food & Beverage
SAEMAEUL,centralwOrld,1,7F,Food & Beverage
SALAPAO KOOUAN,centralwOrld,1,7F,Food & Beverage
SALOMON,centralwOrld,1,3F,Fashion
SALT // PEPPER,centralwOrld,1,7F,Food & Beverage
SAMSONITE BLACK LABEL,centralwOrld,1,1F,Lifestyle & Specialty
SAMSUNG,centralwOrld,1,4F,Technology
SANAN SEAFOOD,centralwOrld,1,7F,Food & Beverage
SANPO FISHERIES,centralwOrld,1,3F,Food & Beverage
SAYAM KINRI,centralwOrld,1,7F,Food & Beverage
SCB INVESTMENT CENTER AND SCB BUSINESS CENTER,centralwOrld,1,5F,Bank & Financial Services
SEE FAH,centralwOrld,1,6F,Food & Beverage
SEOUL GARDEN,centralwOrld,1,7F,Food & Beverage
SEOGA & COOK,centralwOrld,1,7F,Food & Beverage
SEPHORA,centralwOrld,1,2F,Beauty & Wellness
SHABUSHI,centralwOrld,1,6F,Food & Beverage
SHAKE SHACK,centralwOrld,1,1F,Food & Beverage
SHITORI,centralwOrld,1,3F,Food & Beverage
SHOE STORY,centralwOrld,1,2F,Fashion
SHU,centralwOrld,1,2F,Fashion
SIAM COMMERCIAL BANK,centralwOrld,1,4F,Bank & Financial Services
SIAM LASER CLINIC,centralwOrld,1,5F,Beauty & Wellness
SIAM MARKETING,centralwOrld,1,5F,Lifestyle & Specialty
SIAMAUMPAWA,centralwOrld,1,7F,Food & Beverage
SIAMPARASITE,centralwOrld,1,1F,Food & Beverage
SILHOUETTE,centralwOrld,1,2F,Fashion
SKECHERS,centralwOrld,1,3F,Fashion
SLAMMERS,centralwOrld,1,3F,Fashion
SLIM CONCEPT - MARIZA CLINIC,centralwOrld,1,5F,Beauty & Wellness
