name,type,categories,floors,external_id,location_id
DELUNA CLINIC,store,Health & Beauty,,ee5d1fb4-1c5c-520d-ad6e-32a83f0e2082,el_69727c195bd4aa00011ccbae
ธนาคารกรุงศรีอยุธยา,store,Bank & ATM,,3b0da3ab-39f9-5d59-928f-5b920e645b56,el_69727c195bd4aa00011ccbaf
ธนาคารไทยพาณิชย์,store,Others,,2c44fbea-6834-5592-96a4-88beb12b172e,el_69727c195bd4aa00011ccbb0
BUNNY CAVE,store,Health & Beauty,,803005f7-8801-583e-9c0c-4b6e58441c5f,el_69727c195bd4aa00011ccbb1
BLACK CANYON COFFEE,store,Food & Beverage,,b357c0a7-1b5d-5707-b425-5cf5ce7fc0da,el_69727c195bd4aa00011ccbb4
ฮะจิบัง ราเมน,store,Food & Beverage,,4d08b4cb-c409-5947-809e-a59469545177,el_69727c195bd4aa00011ccbb5
MC DONALD'S,store,Food & Beverage,,51226517-690e-5b9c-8f5f-78cc4c687629,el_69727c195bd4aa00011ccbb6
I G E Gold Jewelry,store,Fashion & Accessories,,b4477c33-7806-515c-bfc9-916392b55833,el_69727c195bd4aa00011ccbb8
Pronality Academy by Kru Fon,store,Edutainment,,c6b94de2-08b7-5fb4-85ed-bd915d5b8ed9,el_69727c195bd4aa00011ccbb9
RATCHADALAI THEATER,store,Attraction,,0d101d16-882b-5b5f-9d2b-241620cf2553,el_69727c195bd4aa00011ccbba
OWNDAYS,store,General Service,,1447cadb-9ae9-502e-93b3-cfbd0a4152a8,el_69727c195bd4aa00011ccbbb
MK Premium  Buffet,store,Food & Beverage,,29c46932-29cf-5dca-87a3-420d011fe7d8,el_69727c195bd4aa00011ccbbd
DREAM SPA,store,Health & Beauty,,684b0d7b-ce0d-52bd-8c6b-58406bd2bcbc,el_69727c195bd4aa00011ccbbf
KFC,store,Food & Beverage,,570e7f1c-9dcb-59ae-a48b-c344b6a99f0c,el_69727c195bd4aa00011ccbc0
DERMCARE CLINIC,store,Health & Beauty,,2d6e14ba-9913-554f-9b4d-67606090af9d,el_69727c195bd4aa00011ccbc1
SHABUSHI / ชาบูชิ,store,Food & Beverage,,a310aa7f-bc0b-5f41-a952-1c27a0490461,el_69727c195bd4aa00011ccbc3
THE INNER,store,Edutainment,,f1f1f238-aecc-58f3-8357-4e1bcd09d03e,el_69727c195bd4aa00011ccbc5
STARBUCKS COFFEE,store,Food & Beverage,,41a1e51d-9a28-5f6b-bcce-25c776d55994,el_69727c195bd4aa00011ccbc6
ธนาคารกสิกรไทย,store,Bank & ATM,,696a24dd-8ee4-5d36-95ef-c07e6b680c41,el_69727c195bd4aa00011ccbc8
RELAX TIME,store,Health & Beauty,,0f58fc86-f397-59d1-a2fc-7a8a720d09d9,el_69727c195bd4aa00011ccbc9
BAR-B-Q PLAZA,store,Food & Beverage,,3c88df6b-34a7-59fb-8735-27116d92a9eb,el_69727c195bd4aa00011ccbcb
YEAH,store,Fashion & Accessories,,43853392-6c14-5bad-a404-14523f0d999f,el_69727c195bd4aa00011ccbcd
EYE LAB,store,General Service,,3800d21f-aa25-59e4-883c-34782408c253,el_69727c195bd4aa00011ccbcf
INNER STUDIO,store,Edutainment,,9304338a-9a75-5272-aad5-53c4374eb4d2,el_69727c195bd4aa00011ccbd0
BAR-B-Q PLAZA,store,Food & Beverage,,7c860f3f-db4d-5292-af21-f0d5ea54e6aa,el_69727c195bd4aa00011ccbd2
กับข้าวกับปลา,store,Food & Beverage,,fe32795b-9af9-5b5d-a65e-70fdcf79fa96,el_69727c195bd4aa00011ccbd3
FUJI JAPANESE RESTAURANT,store,Food & Beverage,,760a50ab-afe8-5b8f-9c57-079d3d216cbc,el_69727c195bd4aa00011ccbd4
HOKKAIDO BAKED CHEESE TART/ SECRET RECIPE,store,Food & Beverage,,677e96e8-18bd-51ef-98a7-09dcd83f7427,el_69727c195bd4aa00011ccbd5
TAYWIN ORIGINAL STYLE,store,Fashion & Accessories,,fd0b9ad8-05a5-5489-ab28-d8763ea6f19d,el_69727c195bd4aa00011ccbd8
INNER STUDIO,store,Edutainment,,5bef5b5d-f491-5682-a76c-45f17d6b0785,el_69727c195bd4aa00011ccbd9
WARAPORN SALAPAO,store,Food & Beverage,,1fd33b0e-002b-5076-908c-9efd8d4fb696,el_69727c195bd4aa00011ccbda
ธนาคารกสิกรไทย,store,Bank & ATM,,4ddcb28d-25db-546a-8e19-7acaffa0cb06,el_69727c195bd4aa00011ccbdb
JESSICA,store,Home & Décor,,7e1317e1-7b41-5e71-a5f5-be1970883e33,el_69727c195bd4aa00011ccbdc
BETTER VISION,store,General Service,,5b31981b-3972-5b8d-9ace-ea38e86e3b38,el_69727c195bd4aa00011ccbde
BETTER VISION,store,General Service,,615047ec-96ea-51a9-96e3-99ebabaab721,el_69727c195bd4aa00011ccbe0
ชาตรามือ,store,Food & Beverage,,243ca1b2-2bb7-5238-aa6a-957626c35cf3,el_69727c195bd4aa00011ccbe6
