Source,Target,Weight,Floor,Category
TV DIRECT,Central Westgate,1,GF,Lifestyle & Specialty
TWIN FISH,Central Westgate,1,GF,Lifestyle & Specialty
TY,Central Westgate,1,2F,Lifestyle & Specialty
UDAYA,Central Westgate,1,GF,Lifestyle & Specialty
ULTIMA II,Central Westgate,1,1F,Beauty & Wellness
UMBILI,Central Westgate,1,4F,Beauty & Wellness
UNCLE BUBBLE,Central Westgate,1,4F,Lifestyle & Specialty
UNDER ARMOUR,Central Westgate,1,1F,Fashion
UNDERGEAR,Central Westgate,1,4F,Fashion
UNICHARM,Central Westgate,1,4F,Lifestyle & Specialty
UNICHARM,Central Westgate,1,GF,Lifestyle & Specialty
UNIQLO,Central Westgate,1,1F,Fashion
UNITED,Central Westgate,1,GF,Lifestyle & Specialty
UNITED OVERSEAS BANK,Central Westgate,1,3F,Bank & Financial Services
UOB,Central Westgate,1,3F,Bank & Financial Services
URBANSNAPS,Central Westgate,1,3F,Lifestyle & Specialty
URTHE,Central Westgate,1,1F,Fashion
USPOLO ASSN,Central Westgate,1,3F,Fashion
V SQUARE CLINIC,Central Westgate,1,2F,Beauty & Wellness
VALENTINO,Central Westgate,1,1F,Fashion
VALENTINO RUDY,Central Westgate,1,3F,Fashion
VANS,Central Westgate,1,1F,Fashion
VARY STYLE,Central Westgate,1,1F,Fashion
VCARE,Central Westgate,1,4F,Beauty & Wellness
VENZ,Central Westgate,1,GF,Lifestyle & Specialty
VERONIQA,Central Westgate,1,2F,Fashion
VERSACE,Central Westgate,1,1F,Fashion
VIBES,Central Westgate,1,2F,Fashion
VICTORIA,Central Westgate,1,GF,Lifestyle & Specialty
VICTORIA SECRET BEAUTY,Central Westgate,1,1F,Beauty & Wellness
VIDAL SASSOON,Central Westgate,1,GF,Beauty & Wellness
VIDHYASOM,Central Westgate,1,4F,Lifestyle & Specialty
VIKING,Central Westgate,1,4F,Fashion
VIKTOR&ROLF,Central Westgate,1,1F,Fashion
VILEDA,Central Westgate,1,GF,Lifestyle & Specialty
VILLAINS SF,Central Westgate,1,1F,Fashion
VING,Central Westgate,1,2F,Fashion
VIRGIN ACTIVE HEALTH CLUBS,Central Westgate,1,4F,Lifestyle & Specialty
VITSAVA NOODLE,Central Westgate,1,GF,Food & Beverage
VIVO,Central Westgate,1,2F,Technology
VJ MINI HAIR SALON,Central Westgate,1,1F,Beauty & Wellness
VM,Central Westgate,1,2F,Fashion
VOCALIZE,Central Westgate,1,GF,Education
VOCALIZE SINGING ACADEMY,Central Westgate,1,GF,Education
VODKA STORE,Central Westgate,1,1F,Fashion
VOGUE SNACK,Central Westgate,1,GF,Food & Beverage
VOLCOM,Central Westgate,1,2F,Fashion
VOX,Central Westgate,1,GF,Technology
VTECH,Central Westgate,1,4F,Lifestyle & Specialty
VULLI,Central Westgate,1,4F,Lifestyle & Specialty
WACOAL,Central Westgate,1,4F,Fashion
WAKINGBEE,Central Westgate,1,4F,Fashion
WALL STREET ENGLISH,Central Westgate,1,3F,Education
WANGTOKANG YAOWARAT,Central Westgate,1,1F,Fashion
WANNA PUBLISHING,Central Westgate,1,4F,Lifestyle & Specialty
WARA,Central Westgate,1,3F,Fashion
WARAPORN SALAPAO,Central Westgate,1,1F,Food & Beverage
WATSONS,Central Westgate,1,2F,Beauty & Wellness
WE,Central Westgate,1,1F,Fashion
WE BARE BEARS,Central Westgate,1,2F,Lifestyle & Specialty
WE GADGET,Central Westgate,1,2F,Technology
WEBER,Central Westgate,1,GF,Lifestyle & Specialty
WEDGWOOD,Central Westgate,1,GF,Lifestyle & Specialty
WELB BABY,Central Westgate,1,4F,Food & Beverage
WELB BABY MAT,Central Westgate,1,4F,Lifestyle & Specialty
WENNO,Central Westgate,1,4F,Lifestyle & Specialty
WESTGATE CINEPLEX,Central Westgate,1,4F,Entertainment
WESTGATE CINEPLEX,Central Westgate,1,5F,Entertainment
WET BRUSH,Central Westgate,1,1F,Beauty & Wellness
WHITE PAPEL,Central Westgate,1,4F,Beauty & Wellness
WILESON,Central Westgate,1,GF,Fashion
WILSON,Central Westgate,1,1F,Fashion
WISDOM,Central Westgate,1,GF,Food & Beverage
WISHER TOY,Central Westgate,1,4F,Lifestyle & Specialty
WITH IT,Central Westgate,1,1F,Fashion
WONDERWORLD,Central Westgate,1,4F,Lifestyle & Specialty
WONGKAMOL,Central Westgate,1,GF,Lifestyle & Specialty
WOO GOGI,Central Westgate,1,GF,Food & Beverage
WORKING WOMAN,Central Westgate,1,1F,Fashion
WRANGLER,Central Westgate,1,3F,Fashion
WSP,Central Westgate,1,GF,Lifestyle & Specialty
XIAOMI,Central Westgate,1,2F,Technology
XMAS,Central Westgate,1,2F,Lifestyle & Specialty
XONGDUR,Central Westgate,1,4F,Food & Beverage
YAGE,Central Westgate,1,GF,Lifestyle & Specialty
YALE SMART SHOP,Central Westgate,1,2F,Lifestyle & Specialty
YAMADA,Central Westgate,1,GF,Lifestyle & Specialty
YAMAHA MUSIC SCHOOL,Central Westgate,1,3F,Education
YAMAZAKI,Central Westgate,1,1F,Food & Beverage
YAOWARAJ KRUNGTHEP,Central Westgate,1,1F,Fashion
YAYOI,Central Westgate,1,3F,Food & Beverage
YEAH,Central Westgate,1,2F,Fashion
YODCHA,Central Westgate,1,3F,Food & Beverage
YOSHINOYA,Central Westgate,1,1F,Food & Beverage
YOU R,Central Westgate,1,1F,Fashion
YOU R & COMMON,Central Westgate,1,1F,Fashion
YOU & I SUKI,Central Westgate,1,3F,Food & Beverage
YOUNG TOYS,Central Westgate,1,4F,Lifestyle & Specialty
YOUR FACE,Central Westgate,1,1F,Fashion
YSL,Central Westgate,1,1F,Beauty & Wellness
YUEDPAO,Central Westgate,1,1F,Fashion
YUM SAAP,Central Westgate,1,3F,Food & Beverage
YVES ROCHER,Central Westgate,1,1F,Beauty & Wellness
Z KOREA,Central Westgate,1,4F,Fashion
ZAAB ELI,Central Westgate,1,3F,Food & Beverage
ZEBRA,Central Westgate,1,GF,Lifestyle & Specialty
ZEN,Central Westgate,1,3F,Food & Beverage
ZENFRY,Central Westgate,1,GF,Food & Beverage
ZION,Central Westgate,1,GF,Lifestyle & Specialty
ZIPLOC,Central Westgate,1,GF,Lifestyle & Specialty
ZIRCON SLIPPERS,Central Westgate,1,GF,Fashion
ZOJIRUSHI,Central Westgate,1,GF,Lifestyle & Specialty
ZOOM CAMERA,Central Westgate,1,2F,Technology
ZURU KC,Central Westgate,1,4F,Lifestyle & Specialty
